space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,quote_volume
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T12:00:00Z,venue:okx,45.39,45.56,45.34,45.56,200.146074,9093.83525375
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T13:00:00Z,venue:okx,45.56,45.7,45.43,45.43,46.866814000000005,2137.36977698
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T14:00:00Z,venue:okx,45.43,45.6,45.38,45.56,37.364819,1700.3168014
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T15:00:00Z,venue:okx,45.51,45.87,45.48,45.71,37.558291,1713.91291961
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T16:00:00Z,venue:okx,45.71,45.71,44.85,45.06,383.09612000000004,17230.0091901
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T17:00:00Z,venue:okx,45.06,45.22,45.06,45.16,29.837581,1347.87832065
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T18:00:00Z,venue:okx,45.16,45.33,45.0,45.0,138.115293,6251.361211580001
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T19:00:00Z,venue:okx,45.0,45.01,44.9,44.94,30.022963,1348.94340551
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T20:00:00Z,venue:okx,44.94,45.12,44.94,45.12,3.392985,152.76623605
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T21:00:00Z,venue:okx,45.12,45.16,44.94,44.99,165.91572,7480.11871894
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T22:00:00Z,venue:okx,44.99,45.11,44.84,45.08,1132.226682,50942.31246932
crypto,spot_kline_1h,LTC-USD,1h,2026-07-15T23:00:00Z,venue:okx,45.11,45.17,45.04,45.09,968.988883,43711.64570115
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T00:00:00Z,venue:okx,77.82,77.85,77.46,77.64,216.847093,16835.93016239
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T01:00:00Z,venue:okx,77.64,77.78,77.28,77.4,289.42486,22440.04750828
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T02:00:00Z,venue:okx,77.4,77.5,77.01,77.24,316.174231,24399.88861981
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T03:00:00Z,venue:okx,77.24,77.84,77.21,77.77,244.335924,18956.61290044
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T04:00:00Z,venue:okx,77.74,78.11,77.56,77.96,480.623205,37403.20027434
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T05:00:00Z,venue:okx,77.98,78.27,77.62,78.23,667.667673,52008.63741332
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T06:00:00Z,venue:okx,78.26,78.65,77.92,77.92,1969.679879,154300.15755949
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T07:00:00Z,venue:okx,77.91,77.97,77.38,77.38,328.230842,25477.69607872
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T08:00:00Z,venue:okx,77.4,77.58,77.21,77.55,453.14667299999996,35078.47004183
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T09:00:00Z,venue:okx,77.57,77.85,77.4,77.41,159.973816,12419.66459443
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T10:00:00Z,venue:okx,77.4,77.65,77.2,77.32,255.846082,19784.85948481
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T11:00:00Z,venue:okx,77.32,77.46,77.31,77.45,556.311737,43056.48078186
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T12:00:00Z,venue:okx,77.45,78.25,77.23,78.23,1199.254134,93167.19364547
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T13:00:00Z,venue:okx,78.26,78.97,77.67,78.02,1891.231464,148637.44834768
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T14:00:00Z,venue:okx,78.05,78.31,77.78,78.13,598.851279,46730.68224705
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T15:00:00Z,venue:okx,78.16,78.18,77.71,78.0,838.684378,65396.32810174
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T16:00:00Z,venue:okx,78.0,78.0,77.04,77.63,2948.4854450000003,229089.50619416
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T17:00:00Z,venue:okx,77.59,77.98,77.45,77.76,734.09815,57044.75119343
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T18:00:00Z,venue:okx,77.85,78.03,77.5,77.52,475.452465,37011.98320877
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T19:00:00Z,venue:okx,77.55,77.64,76.91,77.13,1068.227512,82432.59811224001
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T20:00:00Z,venue:okx,77.12,77.5,77.09,77.36,225.12692900000002,17403.22750299
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T21:00:00Z,venue:okx,77.35,77.48,77.24,77.29,113.61704,8787.74698647
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T22:00:00Z,venue:okx,77.36,77.69,77.28,77.46,444.46755499999995,34473.023528699996
crypto,spot_kline_1h,SOL-USD,1h,2026-07-15T23:00:00Z,venue:okx,77.46,77.57,77.19,77.25,301.958962,23366.22548084
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T00:00:00Z,venue:okx,1.1113,1.1116,1.1067,1.1076,16827.363685,18644.45551744
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T01:00:00Z,venue:okx,1.1077,1.1085,1.1019,1.1025,17295.791476000002,19127.2437026902
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T02:00:00Z,venue:okx,1.1026,1.1034,1.0987,1.0989,16768.993217,18442.37409517
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T03:00:00Z,venue:okx,1.0991,1.1047,1.0991,1.1036,18138.933103,19983.7016633763
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T04:00:00Z,venue:okx,1.1037,1.1059,1.1008,1.1028,14393.70009,15883.4987995183
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T05:00:00Z,venue:okx,1.1029,1.1063,1.0993,1.1061,40572.546194,44671.1256879477
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T06:00:00Z,venue:okx,1.1061,1.1131,1.1053,1.1068,31186.190025,34609.1087742314
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T07:00:00Z,venue:okx,1.1066,1.1074,1.1012,1.1032,17327.937996,19128.876062436
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T08:00:00Z,venue:okx,1.1033,1.1082,1.1026,1.1071,15008.947635,16598.4216196156
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T09:00:00Z,venue:okx,1.1077,1.1119,1.1072,1.108,7220.20259,8014.9724675882
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T10:00:00Z,venue:okx,1.1081,1.1095,1.1057,1.1076,7257.693572,8042.5688943211
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T11:00:00Z,venue:okx,1.1074,1.1085,1.1064,1.1077,6444.819368,7138.6884943178
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T12:00:00Z,venue:okx,1.1076,1.1209,1.1051,1.1204,49125.249381,54734.718451180495
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T13:00:00Z,venue:okx,1.1202,1.1284,1.1172,1.1208,42934.04933,48234.6678150319
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T14:00:00Z,venue:okx,1.1216,1.1293,1.1176,1.1243,33545.164597,37724.4924396673
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T15:00:00Z,venue:okx,1.125,1.1278,1.1201,1.1255,35151.454445,39514.6166941655
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T16:00:00Z,venue:okx,1.126,1.1263,1.1075,1.1132,78293.887934,87347.0300511878
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T17:00:00Z,venue:okx,1.1133,1.1189,1.1107,1.1169,28961.138885,32304.0748201811
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T18:00:00Z,venue:okx,1.1168,1.1207,1.1113,1.1117,25145.244915,28074.7357462065
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T19:00:00Z,venue:okx,1.1118,1.114,1.1085,1.1092,30698.867051999998,34111.3095441196
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T20:00:00Z,venue:okx,1.1092,1.1133,1.1081,1.1109,9605.811892,10679.2391450131
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T21:00:00Z,venue:okx,1.1109,1.1156,1.1102,1.1151,25504.363683,28372.141472188898
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T22:00:00Z,venue:okx,1.1149,1.1182,1.1142,1.1157,15265.363406,17040.2039154869
crypto,spot_kline_1h,XRP-USD,1h,2026-07-15T23:00:00Z,venue:okx,1.1155,1.1165,1.1116,1.1127,8992.073887999999,10022.8237200038
